,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2980,0,0,0,0,1.0,1,1,2,2,2,2,2,2,2,2,0,3,0.0716417910447761,0.21320678513731833,0
2981,1,0,0,0,0.9295774647887325,1,0,2,2,2,2,2,2,2,2,0,2,0.022388059701492522,0.16295291945534277,0
2982,1,0,1,1,0.7183098591549296,1,0,2,2,2,2,2,2,2,1,1,3,0.02587064676616916,0.12148626817447498,0
2983,1,0,1,1,0.9859154929577465,1,1,0,1,1,1,1,1,1,2,0,3,0.7129353233830847,0.7429436879759982,0
2984,0,0,1,0,0.35211267605633806,1,1,2,2,2,2,2,2,2,1,0,1,0.07711442786069651,0.07676552042464807,0
2985,0,0,0,0,0.47887323943661975,1,1,1,1,1,1,1,1,1,2,1,1,0.9447761194029852,0.4494864989614587,0
2986,0,0,1,1,0.7605633802816901,1,0,1,0,0,0,0,0,0,2,1,3,0.5054726368159205,0.44124163397184407,0
2987,0,0,1,1,0.4507042253521127,1,0,2,2,2,2,2,2,2,2,0,1,0.018407960199004984,0.07518462958689132,0
2988,1,0,1,0,1.0,1,1,1,1,1,1,0,1,1,2,1,0,0.9094527363184083,0.9071601661666284,0
2989,1,0,0,1,0.0,1,0,2,2,2,2,2,2,2,0,1,1,0.009452736318407958,4.615739672282454e-05,0
2990,1,0,0,0,0.1267605633802817,0,2,0,0,0,0,0,0,1,0,1,1,0.15572139303482588,0.03226978998384492,1
2991,0,1,1,0,0.5070422535211268,1,0,1,0,0,1,1,1,0,0,0,0,0.7139303482587066,0.3869086083544889,0
2992,1,0,0,0,0.15492957746478872,0,2,0,0,1,0,1,0,0,0,0,1,0.1567164179104478,0.04888645280406187,0
2993,1,0,1,1,0.0,1,0,2,2,2,2,2,2,2,1,0,1,0.02139303482587063,0.00018462958689129902,0
2994,1,0,1,0,0.8591549295774649,0,2,0,1,1,0,1,0,0,2,1,3,0.20248756218905478,0.26849180706208176,0
2995,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,2,0.06965174129353237,0.0007442880221555502,0
2996,0,0,0,0,0.23943661971830985,1,1,0,1,0,1,0,0,0,0,1,1,0.42139303482587076,0.1312658666051235,0
2997,1,1,1,0,0.9577464788732395,1,1,1,0,1,0,0,1,0,0,1,0,0.7134328358208957,0.7067101315485808,1
2998,1,0,0,0,0.014084507042253521,1,0,1,0,1,0,0,0,0,0,1,0,0.5621890547263683,0.014539579967689828,0
2999,1,0,1,1,0.25352112676056343,1,0,2,2,2,2,2,2,2,0,0,1,0.02338308457711444,0.04571313177936765,0
3000,1,0,0,0,0.15492957746478872,1,1,1,0,0,0,0,1,0,0,1,0,0.6587064676616916,0.1200957765981999,1
3001,1,0,0,0,0.11267605633802817,1,0,2,2,2,2,2,2,2,0,0,1,0.02139303482587063,0.018809139164551125,0
3002,1,0,0,0,0.36619718309859156,1,0,0,1,0,1,1,1,1,1,0,0,0.6313432835820897,0.2531444726517425,0
3003,1,0,0,1,0.36619718309859156,1,1,1,0,0,0,1,0,0,0,1,0,0.609452736318408,0.24945188091391654,1
3004,1,0,1,1,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0.7054726368159205,0.008117932148626819,1
3005,0,1,0,0,0.323943661971831,1,0,2,2,2,2,2,2,2,0,1,1,0.020398009950248767,0.05090583891068545,0
3006,1,1,0,0,0.18309859154929578,1,1,1,0,0,0,0,0,0,0,1,0,0.5641791044776121,0.11746480498499888,1
3007,0,1,0,0,0.4366197183098592,1,0,1,0,1,0,0,0,0,0,1,0,0.5587064676616917,0.26057581352411724,1
3008,0,0,0,0,0.14084507042253522,1,0,2,2,2,2,2,2,2,1,0,1,0.017412935323383064,0.022288252942534042,0
3009,1,0,0,0,0.0,1,1,2,2,2,2,2,2,2,0,1,1,0.06716417910447763,0.000715439649203785,0
3010,1,1,0,1,0.5211267605633804,1,1,1,1,0,0,0,0,0,0,1,1,0.6189054726368161,0.3627798292176322,0
3011,0,0,1,1,0.11267605633802817,1,0,2,2,2,2,2,2,2,2,0,1,0.01492537313432835,0.022138241403184863,0
3012,1,0,1,1,0.7464788732394366,1,1,0,1,1,0,1,0,0,2,1,3,0.4716417910447762,0.40940456958227567,0
3013,0,0,0,0,0.3943661971830986,1,1,0,0,0,0,0,1,1,1,1,3,0.5248756218905474,0.23786060466189712,0
3014,1,1,1,0,0.6056338028169015,1,1,1,0,0,1,0,1,0,0,1,0,0.7059701492537315,0.46404338795291955,0
3015,1,0,1,1,0.8169014084507042,1,0,0,1,1,1,1,1,1,2,1,0,0.6815920398009951,0.5962612508654513,0
3016,0,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0,1,0,0.3686567164179105,0.020465035771982464,1
3017,0,0,1,1,0.23943661971830985,1,0,0,1,1,0,1,0,0,1,1,1,0.43034825870646776,0.12331525501961693,0
3018,1,1,0,0,0.9295774647887325,1,1,2,2,2,2,2,2,2,2,0,3,0.06815920398009952,0.19078582967920618,0
3019,0,0,1,1,0.295774647887324,1,0,0,0,1,0,1,0,0,0,0,0,0.3671641791044777,0.1370009231479345,1
3020,1,0,0,1,0.4507042253521127,0,2,0,1,0,0,1,0,0,1,0,3,0.15721393034825867,0.12637318255250407,0
3021,1,0,0,0,0.056338028169014086,1,0,2,2,2,2,2,2,2,0,0,1,0.016915422885572132,0.010183475651973231,0
3022,0,0,0,0,0.014084507042253521,1,0,2,2,2,2,2,2,2,0,0,1,0.016915422885572132,0.0022328640664666514,0
3023,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,2,0,3,0.7109452736318409,0.729344564966536,0
3024,1,0,0,1,0.11267605633802817,1,0,2,2,2,2,2,2,2,0,0,1,0.02139303482587063,0.019074544195707366,0
3025,1,0,1,1,0.9295774647887325,1,1,2,2,2,2,2,2,2,2,0,1,0.08009950248756222,0.19271867066697446,0
3026,0,0,1,0,0.2112676056338028,1,1,1,0,0,0,0,1,0,0,1,0,0.6636815920398011,0.15687168243711058,1
3027,0,0,0,0,0.09859154929577466,1,0,2,2,2,2,2,2,2,0,1,1,0.02437810945273631,0.013708746826678976,0
3028,1,0,0,0,0.056338028169014086,0,2,0,1,1,1,1,0,0,0,1,1,0.24875621890547267,0.023101777059773832,1
3029,1,0,1,1,0.3098591549295775,1,1,0,0,0,0,0,0,0,1,1,3,0.2995024875621891,0.12097276713593358,1
3030,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0.609950248756219,0.007010154627279022,1
3031,0,1,1,0,0.6901408450704226,1,0,1,0,0,0,0,0,0,0,1,0,0.5253731343283583,0.3953438726055851,1
3032,1,0,0,0,0.22535211267605634,1,0,2,2,2,2,2,2,2,2,0,3,0.011940298507462675,0.04041657050542351,0
3033,0,0,1,0,0.943661971830986,1,1,1,1,1,1,0,1,1,2,1,2,0.9208955223880598,0.8694668820678516,0
3034,1,0,0,0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0.6592039800995025,0.00758135241172398,1
3035,0,1,1,0,0.33802816901408456,1,0,1,0,0,0,0,0,0,0,1,0,0.5079601990049751,0.20705054234941156,0
3036,1,0,0,0,0.9295774647887325,0,2,0,1,0,1,1,1,0,1,1,2,0.30945273631840803,0.38109277636741296,0
3037,1,0,0,0,0.4366197183098592,1,0,2,2,2,2,2,2,2,1,0,3,0.0208955223880597,0.07947149780752367,0
3038,0,1,1,0,0.9295774647887325,1,1,1,1,1,0,0,1,1,1,1,0,0.8691542288557216,0.818526425109624,0
3039,1,1,1,0,1.0,0,2,0,1,1,1,1,1,1,2,1,3,0.4597014925373135,0.5333833371797833,0
3040,1,0,1,0,0.9859154929577465,1,1,1,0,1,1,1,1,1,2,1,3,0.8990049751243782,0.8853104084929612,1
3041,1,0,0,1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0.3149253731343284,0.0035887375951996316,0
3042,1,0,0,0,0.6338028169014085,0,2,0,0,1,0,0,0,0,0,0,2,0.11990049751243784,0.15708516039695364,1
3043,0,1,0,0,0.014084507042253521,0,2,0,0,0,1,0,0,0,0,1,0,0.1208955223880597,0.0069063004846526685,1
3044,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0.2701492537313433,0.0030694668820678518,1
3045,0,0,1,0,0.6619718309859155,1,0,0,0,1,1,0,0,1,1,1,0,0.4716417910447762,0.354933071774752,0
3046,0,0,1,0,0.8450704225352113,1,1,1,0,0,1,1,1,1,1,1,2,0.846268656716418,0.7500057696745906,0
3047,0,0,1,0,0.4366197183098592,1,0,1,0,1,0,0,0,1,0,0,2,0.655721393034826,0.29623240249249944,1
3048,0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0,0,0,0.26069651741293537,0.007373644126471269,0
3049,0,0,0,0,0.02816901408450704,1,0,2,2,2,2,2,2,2,0,0,0,0.01492537313432835,0.004621509346872837,1
3050,0,0,0,0,0.056338028169014086,1,0,1,0,0,0,1,0,1,0,1,3,0.6681592039800996,0.04697669051465499,1
3051,0,0,1,1,0.9859154929577465,1,1,0,1,1,1,1,1,1,2,0,2,0.7129353233830847,0.72973690283868,0
3052,1,0,1,0,0.5070422535211268,1,1,0,1,0,0,0,0,0,0,1,1,0.3661691542288557,0.2321659358412186,0
3053,1,0,1,1,0.9014084507042254,1,1,1,0,0,1,1,1,1,2,1,2,0.8542288557213932,0.7709727671359338,0
3054,0,0,0,1,0.9295774647887325,1,1,1,0,1,0,1,1,1,1,1,2,0.8791044776119404,0.8338218324486502,0
3055,1,0,0,1,0.676056338028169,1,1,1,0,0,0,0,0,0,0,0,3,0.5666666666666668,0.4222824832679438,1
3056,1,0,1,1,0.6901408450704226,1,1,0,1,0,0,1,1,0,2,1,3,0.5199004975124379,0.4001673205631204,0
3057,1,0,1,1,0.33802816901408456,1,0,2,2,2,2,2,2,2,1,0,0,0.013432835820895526,0.045274636510500815,0
3058,0,0,0,1,0.22535211267605634,1,1,0,0,0,1,0,0,0,1,1,1,0.37412935323383095,0.10601200092314797,1
3059,0,0,1,1,0.8873239436619719,1,1,2,2,2,2,2,2,2,2,1,1,0.05771144278606967,0.17774636510500813,0
3060,1,0,1,0,0.33802816901408456,0,2,0,0,0,1,0,1,0,1,1,3,0.19751243781094535,0.10980844680360032,0
3061,1,1,0,0,0.3098591549295775,1,1,1,0,1,1,0,1,1,0,1,0,0.8771144278606967,0.28441033925686593,1
3062,1,1,1,0,0.323943661971831,0,2,0,0,0,1,1,0,0,0,0,1,0.1592039800995025,0.09339949226863607,0
3063,0,0,0,0,0.5070422535211268,1,1,1,0,0,1,0,1,1,0,1,0,0.8139303482587066,0.43754327255942776,0
3064,0,0,0,0,0.28169014084507044,1,0,1,0,0,0,0,0,0,0,1,0,0.501492537313433,0.17013616432033238,0
3065,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0.27412935323383086,0.0031156242787906763,0
3066,0,0,0,0,0.1267605633802817,1,1,1,0,0,0,0,0,0,0,1,1,0.5721393034825871,0.0875259635356566,0
3067,1,0,0,0,0.07042253521126761,1,0,1,0,1,0,0,0,1,0,1,0,0.6582089552238808,0.06202977152088625,1
3068,1,0,1,0,0.7042253521126761,1,1,1,1,1,0,0,0,1,1,1,3,0.7776119402985077,0.5645338102930996,0
3069,0,0,0,0,0.1267605633802817,1,0,2,2,2,2,2,2,2,0,1,1,0.022885572139303482,0.019449573044080317,0
3070,0,0,0,0,0.07042253521126761,0,2,0,1,1,0,1,0,1,0,0,3,0.3253731343283583,0.03332564043387954,0
3071,1,0,1,1,0.647887323943662,1,1,0,1,1,1,1,1,1,2,1,1,0.718905472636816,0.49614008769905393,0
3072,0,0,1,1,0.8450704225352113,1,1,0,1,1,1,1,0,1,1,1,0,0.6084577114427863,0.5540906992845605,0
3073,0,0,0,0,0.7183098591549296,0,2,0,1,1,1,0,1,1,2,1,2,0.4029850746268657,0.3484594968843758,0
3074,0,0,1,1,0.47887323943661975,1,1,0,1,1,0,0,0,0,0,1,3,0.409950248756219,0.2444149549965383,0
3075,1,0,1,0,0.9859154929577465,1,1,1,0,1,1,0,1,1,1,1,2,0.8701492537313434,0.8600680821601664,0
3076,0,0,0,0,0.07042253521126761,1,0,0,1,1,0,0,0,0,0,0,0,0.37810945273631846,0.0427302100161551,1
3077,1,0,1,0,0.619718309859155,1,0,0,1,0,1,0,0,0,2,0,3,0.34875621890547265,0.2628029079159936,0
3078,0,1,0,0,0.014084507042253521,1,1,1,0,0,0,0,1,0,0,1,0,0.6696517412935324,0.019461112393261024,1
3079,0,0,0,0,0.04225352112676056,1,0,0,0,1,0,0,1,1,0,1,2,0.501492537313433,0.02797715208862221,1
3080,1,0,0,0,0.014084507042253521,0,2,0,0,0,0,0,0,0,0,0,1,0.060199004975124384,0.0022674821140087702,0
3081,1,0,0,0,0.04225352112676056,1,0,1,0,0,0,0,1,0,0,0,0,0.5930348258706468,0.032356335102700216,1
3082,1,0,0,0,0.7042253521126761,1,1,0,1,0,0,1,0,0,1,0,3,0.4144278606965175,0.34904223401800144,0
3083,1,0,1,1,0.8309859154929577,1,1,2,2,2,2,2,2,2,1,0,3,0.05671641791044775,0.1716593584121856,0
3084,1,0,0,0,0.11267605633802817,1,0,2,2,2,2,2,2,2,1,1,1,0.018905472636815888,0.016720516962843296,0
3085,1,0,0,0,0.02816901408450704,1,1,1,0,1,1,0,1,1,0,1,2,0.8666666666666668,0.03513154858066006,1
3086,1,0,0,0,0.22535211267605634,1,1,1,0,0,1,1,0,1,0,1,2,0.7701492537313436,0.18707592891760907,0
3087,0,0,0,0,0.09859154929577466,1,1,1,0,0,0,0,1,0,0,1,0,0.6845771144278607,0.08577198246018927,1
3088,1,0,1,1,0.6338028169014085,1,0,0,1,0,1,1,1,1,2,0,1,0.6243781094527364,0.44167435956612056,0
3089,0,0,0,0,0.943661971830986,1,0,0,1,1,1,1,1,1,2,1,3,0.6388059701492539,0.6494114931917842,0
3090,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0.3507462686567165,0.004004154165705055,1
3091,0,0,1,0,0.04225352112676056,1,0,2,2,2,2,2,2,2,1,0,2,0.022388059701492522,0.006952457881375491,0
3092,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,1,1,0.06815920398009952,0.0007269789983844912,1
3093,1,0,0,1,0.3802816901408451,1,0,0,0,1,0,1,0,0,1,1,3,0.3597014925373135,0.17283637202861762,0
3094,0,0,0,0,0.5352112676056339,1,0,0,0,1,0,0,1,0,1,1,3,0.40149253731343293,0.2545234248788369,0
3095,1,0,0,0,0.14084507042253522,1,0,1,0,0,1,0,0,1,0,0,0,0.6621890547263682,0.10038656819755369,0
3096,0,0,1,0,0.9859154929577465,0,2,0,0,1,1,1,1,1,2,1,3,0.4293532338308459,0.4952169397645974,0
3097,1,0,0,1,0.014084507042253521,1,0,2,2,2,2,2,2,2,0,0,1,0.02139303482587063,0.0027809831525501968,0
3098,1,1,1,0,0.4084507042253521,1,0,1,0,1,1,0,0,0,0,1,1,0.6109452736318409,0.2707535195015002,1
3099,0,0,0,0,0.22535211267605634,1,0,2,2,2,2,2,2,2,1,0,1,0.018905472636815888,0.038639510731594745,0
3100,0,0,1,0,0.7605633802816901,1,1,1,0,1,1,0,1,0,0,1,3,0.7582089552238809,0.5832333256404341,0
3101,0,0,0,0,0.8028169014084507,1,1,1,1,0,0,0,0,0,0,1,2,0.6124378109452737,0.5201996307408263,0
3102,0,0,0,0,0.056338028169014086,1,0,0,1,0,0,1,0,0,0,0,0,0.35771144278606976,0.03340064620355413,1
3103,0,1,0,0,0.0,1,0,2,2,2,2,2,2,2,0,1,0,0.011940298507462675,7.500576967459008e-05,1
3104,1,1,0,0,0.11267605633802817,1,1,1,0,0,0,0,0,0,0,1,0,0.555223880597015,0.07611931687052853,0
3105,1,0,0,0,0.35211267605633806,1,0,0,0,0,0,1,0,0,0,0,2,0.3074626865671642,0.14060696976690518,0
3106,0,0,0,0,0.6901408450704226,1,0,2,2,2,2,2,2,2,2,0,3,0.011442786069651713,0.1159877682898685,0
3107,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,2,1,2,0.9492537313432837,0.9420666974382648,0
3108,0,0,0,1,0.5915492957746479,1,0,1,1,1,0,1,1,1,1,1,3,0.8731343283582093,0.5208285252711748,0
3109,1,0,0,0,0.7746478873239437,1,1,2,2,2,2,2,2,2,2,1,2,0.07661691542288558,0.16446457419801527,0
3110,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.008457711442786066,3.46180475421184e-05,0
3111,1,0,1,1,1.0,1,1,1,0,1,1,0,1,1,2,1,0,0.8472636815920401,0.8485864297253637,1
3112,1,0,1,0,1.0,1,1,1,1,1,0,1,0,1,2,1,2,0.818905472636816,0.843099469189938,0
3113,1,0,1,0,0.49295774647887325,1,1,1,0,0,0,0,1,1,0,1,0,0.7676616915422888,0.3987306715901224,0
3114,1,0,0,0,0.056338028169014086,1,0,0,0,0,1,1,1,1,0,0,2,0.5661691542288558,0.04313985691207017,0
3115,0,0,0,0,0.16901408450704225,1,1,1,0,1,1,0,0,0,0,1,0,0.6587064676616916,0.11998615278098318,1
3116,0,1,0,0,0.6056338028169015,1,0,1,0,1,1,0,0,1,1,0,3,0.7054726368159205,0.4583371797830603,0
3117,0,1,1,1,0.971830985915493,1,1,1,0,1,1,1,1,1,1,1,0,0.8920398009950251,0.8604950380798526,0
3118,1,0,0,0,0.6056338028169015,1,0,2,2,2,2,2,2,2,1,0,3,0.012437810945273634,0.09424186475882763,0
3119,0,1,1,0,0.4366197183098592,1,1,1,0,0,0,0,1,0,0,1,3,0.67363184079602,0.30115393491807063,1
3120,0,0,1,0,0.9577464788732395,1,1,2,2,2,2,2,2,2,2,1,3,0.06666666666666667,0.19611700900069243,0
3121,0,1,0,0,0.2112676056338028,1,0,0,0,0,0,1,1,0,0,0,0,0.40945273631840806,0.11598199861527814,1
3122,1,1,1,1,0.943661971830986,1,0,2,2,2,2,2,2,2,1,0,2,0.012437810945273634,0.1355585045003462,0
3123,1,0,0,0,0.2112676056338028,1,0,1,0,0,0,0,0,0,0,1,3,0.5144278606965176,0.13693745672744062,0
3124,1,0,1,1,0.943661971830986,1,0,0,1,1,0,1,1,1,2,0,2,0.6427860696517413,0.664395338102931,0
3125,1,0,0,0,0.04225352112676056,1,0,2,2,2,2,2,2,2,0,0,1,0.007462686567164175,0.006935148857604433,0
3126,0,0,1,1,0.35211267605633806,0,2,0,1,1,0,1,0,0,0,0,3,0.2049751243781095,0.11612624048003697,0
3127,0,0,0,0,0.3943661971830986,0,2,0,0,1,0,0,0,0,0,1,0,0.12288557213930354,0.09664781906300489,1
3128,1,0,0,1,0.056338028169014086,1,0,2,2,2,2,2,2,2,0,0,3,0.0208955223880597,0.011908608354488811,0
3129,1,0,1,0,0.971830985915493,1,1,1,0,1,1,0,1,0,1,1,2,0.7636815920398012,0.7597622894068776,0
3130,1,0,1,0,0.323943661971831,1,0,0,1,0,0,1,1,1,1,0,2,0.5587064676616917,0.19548811447034395,0
3131,0,1,1,0,1.0,1,1,0,1,1,1,1,0,1,2,0,2,0.5990049751243782,0.6535252711747058,0
3132,1,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,1,1,0.5577114427860698,0.006404338795291947,0
3133,1,0,1,0,0.971830985915493,0,2,0,0,1,1,1,0,1,1,1,2,0.32636815920398016,0.41730325409646907,0
3134,0,0,1,1,0.49295774647887325,1,0,2,2,2,2,2,2,2,0,0,2,0.009452736318407958,0.0789406877452112,0
3135,0,1,0,0,0.5211267605633804,1,1,1,0,0,0,1,1,1,0,1,0,0.8089552238805972,0.4287387491345489,1
3136,0,0,0,0,0.22535211267605634,1,0,1,0,0,0,0,0,0,0,1,0,0.5149253731343284,0.12989845372720982,1
3137,0,0,1,1,0.5633802816901409,1,1,1,0,1,1,1,1,1,1,1,2,0.9039800995024877,0.5118220632356336,0
3138,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0.2691542288557214,0.003057927532887145,1
3139,1,0,0,0,0.014084507042253521,0,2,0,0,0,0,1,0,0,0,0,2,0.11542288557213934,0.006554350334641127,1
3140,1,0,0,0,0.18309859154929578,1,0,1,0,0,1,0,0,0,0,0,0,0.5791044776119404,0.1267885991230095,0
3141,1,1,0,0,0.014084507042253521,1,0,1,0,1,1,1,0,1,0,1,3,0.764676616915423,0.018630279252250175,1
3142,1,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.015422885572139309,0.00011539349180706178,1
3143,1,0,1,1,0.16901408450704225,1,1,0,0,1,1,1,1,0,0,1,0,0.5427860696517414,0.10515231940918535,0
3144,1,0,0,0,0.07042253521126761,1,0,2,2,2,2,2,2,2,0,0,1,0.006965174129353215,0.010541195476575125,0
3145,0,0,0,0,0.04225352112676056,1,0,1,0,1,0,0,0,0,0,1,2,0.5810945273631842,0.03632587122086316,1
3146,0,0,1,1,0.056338028169014086,1,0,1,0,1,0,1,1,1,0,1,1,0.8049751243781097,0.05149434571890148,1
3147,0,0,1,0,0.19718309859154928,1,0,1,1,0,1,0,1,1,0,0,0,0.8308457711442788,0.19046849757673676,0
3148,0,0,0,0,0.647887323943662,1,0,1,1,0,0,0,0,0,0,0,3,0.5691542288557215,0.40691207015924313,0
3149,0,0,0,0,0.09859154929577466,1,0,0,0,0,1,1,0,1,0,0,1,0.4562189054726369,0.0559946918993769,0
3150,1,0,0,0,0.22535211267605634,0,2,0,0,0,0,0,0,0,0,1,1,0.07363184079601988,0.04862681744749598,0
3151,1,0,1,1,0.19718309859154928,1,0,1,1,0,0,0,0,0,0,0,1,0.5656716417910448,0.1307119778444496,0
3152,0,0,0,0,0.35211267605633806,1,0,1,1,0,1,1,0,1,1,1,2,0.7721393034825872,0.2834698822986384,0
3153,0,0,0,0,0.3098591549295775,1,1,0,1,0,0,0,0,0,0,0,0,0.3597014925373135,0.14198592199399956,0
3154,0,1,0,0,0.04225352112676056,1,0,1,0,1,0,0,0,0,0,0,0,0.5422885572139304,0.03449688437572122,0
3155,1,0,0,1,0.3943661971830986,1,0,2,2,2,2,2,2,2,1,0,1,0.01592039800995027,0.059571890145395816,0
3156,0,0,0,0,0.33802816901408456,1,0,2,2,2,2,2,2,2,0,0,1,0.007960199004975134,0.05106162012462499,0
3157,1,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,0,0,0,1,0.26567164179104485,0.04756519732287101,1
3158,1,0,1,0,0.23943661971830985,1,0,0,0,0,1,0,0,0,0,1,1,0.31144278606965176,0.09918647588276025,1
3159,1,1,0,0,0.02816901408450704,1,1,1,0,0,0,0,1,1,0,1,0,0.7621890547263683,0.036573967228248336,0
3160,0,0,1,1,0.9577464788732395,0,2,0,1,1,1,1,0,0,2,0,2,0.2786069651741294,0.35801984768059086,0
3161,1,0,0,0,0.18309859154929578,1,0,2,2,2,2,2,2,2,1,0,1,0.010945273631840809,0.03531040849296101,0
3162,1,0,0,0,0.25352112676056343,1,1,0,0,0,0,0,1,1,0,0,1,0.5109452736318408,0.1587525963535657,0
3163,1,1,0,0,0.5352112676056339,1,1,1,0,1,0,0,0,1,0,0,0,0.7208955223880599,0.391697438264482,0
3164,1,0,0,0,0.4225352112676057,1,0,1,0,1,1,0,1,1,0,1,0,0.8273631840796022,0.360587352873298,0
3165,1,0,1,1,0.323943661971831,1,0,2,2,2,2,2,2,2,1,0,1,0.019900497512437807,0.0485748903761828,0
3166,1,0,1,0,0.18309859154929578,1,0,0,0,0,0,1,0,0,0,0,2,0.30398009950248756,0.0744980383106393,0
3167,0,0,1,0,0.8873239436619719,1,0,0,1,1,1,1,0,1,2,1,1,0.5582089552238806,0.5470516962843297,0
3168,0,0,0,0,0.6901408450704226,1,0,2,2,2,2,2,2,2,1,1,1,0.010945273631840809,0.1170320793907224,0
3169,1,0,1,1,0.7183098591549296,1,0,0,0,1,1,1,1,0,1,1,0,0.5024875621890548,0.3997288252942535,0
3170,1,0,0,0,0.3802816901408451,1,1,1,0,1,0,0,1,1,1,0,0,0.8154228855721395,0.3080602354027233,0
3171,0,0,0,0,0.28169014084507044,1,0,2,2,2,2,2,2,2,2,1,3,0.02587064676616916,0.048055619663051025,0
3172,1,0,0,1,0.33802816901408456,1,0,1,0,1,0,0,1,1,0,1,0,0.7726368159203982,0.28040041541657057,1
3173,0,0,1,0,0.22535211267605634,1,0,2,2,2,2,2,2,2,1,0,1,0.010945273631840809,0.0332564043387953,0
3174,1,0,1,0,0.8028169014084507,0,2,0,0,0,0,0,1,1,1,1,3,0.2661691542288558,0.3081640895453497,0
3175,1,1,1,0,0.22535211267605634,1,0,1,0,0,0,0,0,1,0,0,2,0.6293532338308458,0.1512116316639742,1
3176,0,0,1,0,0.7042253521126761,1,1,2,2,2,2,2,2,2,2,0,1,0.07213930348258708,0.14567851373182555,0
3177,1,0,1,1,1.0,0,2,0,1,0,1,1,1,0,2,0,1,0.3049751243781095,0.4048234479575353,0
3178,1,0,1,0,0.7183098591549296,1,0,1,1,0,0,0,1,0,0,0,0,0.655223880597015,0.4996365105008078,1
3179,0,0,0,0,0.36619718309859156,1,0,2,2,2,2,2,2,2,2,1,1,0.013432835820895526,0.06258366028156014,0
3180,0,0,0,0,0.02816901408450704,1,0,2,2,2,2,2,2,2,0,0,1,0.017412935323383064,0.0051696284329563824,0
3181,0,0,1,0,0.8873239436619719,1,1,0,1,1,1,1,0,1,2,1,1,0.627363184079602,0.589718439879991,0
3182,0,0,1,0,0.619718309859155,1,0,1,0,0,0,1,1,1,2,1,3,0.765671641791045,0.492384029540734,0
3183,1,1,1,0,0.02816901408450704,0,2,0,0,0,0,0,1,0,0,1,1,0.18109452736318413,0.008642972536348952,1
3184,0,0,1,0,0.9859154929577465,1,1,0,0,1,1,1,1,1,2,1,3,0.6472636815920398,0.6780175398107547,0
3185,0,1,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0.06766169154228856,0.0007212093237941379,1
3186,0,0,1,1,0.8028169014084507,1,0,2,2,2,2,2,2,2,2,0,3,0.020398009950248767,0.1317735979690746,0
3187,1,0,1,1,0.46478873239436624,1,0,1,0,1,1,0,1,0,0,1,0,0.7124378109452737,0.3545984306485115,0
3188,0,0,0,0,0.09859154929577466,1,0,0,1,0,0,0,0,0,0,1,0,0.31442786069651746,0.04001269328409879,1
3189,0,0,1,1,0.19718309859154928,1,0,2,2,2,2,2,2,2,0,0,1,0.015422885572139309,0.02932725594276483,0
3190,1,0,1,1,0.9154929577464789,0,2,0,0,0,1,1,1,1,2,0,2,0.36218905472636814,0.41693976459727683,0
3191,1,1,0,0,0.15492957746478872,0,2,0,0,1,0,0,0,0,0,1,3,0.11044776119402991,0.04181860143087931,0
3192,1,0,0,0,0.8028169014084507,1,0,2,2,2,2,2,2,2,2,1,2,0.008955223880596998,0.11732056312024006,0
3193,0,0,1,1,0.02816901408450704,1,0,2,2,2,2,2,2,2,2,0,1,0.008457711442786066,0.0038310639279944617,0
3194,0,1,1,0,0.5915492957746479,0,2,0,0,1,1,0,1,1,0,0,3,0.37114427860696514,0.2681052388645281,1
3195,0,0,0,0,0.11267605633802817,1,0,1,0,1,1,0,0,0,0,0,0,0.6199004975124379,0.07328640664666515,0
3196,0,0,0,0,0.02816901408450704,1,0,2,2,2,2,2,2,2,1,0,1,0.019900497512437807,0.006046618970690055,0
3197,0,0,1,1,0.295774647887324,1,0,0,0,1,0,0,1,1,1,1,2,0.509950248756219,0.1707131317793677,1
3198,1,0,1,0,0.5492957746478874,1,1,1,0,1,1,0,1,1,1,1,2,0.8731343283582093,0.4800196168936073,0
